,Model,LL,Best LL - Ground Truth LL,Num Points,True Model,Observer Noise,Model Noise,RMS Distance,RMS:Sigma,Sampling Method
0,ground truth,-0.3224586271976604,0.08166504899607283,37,7D,0.3,0.3,4.012086293879008,13.373620979596694,gaussian
1,ground truth,-0.35210752235404263,0.08643688320744036,37,7D,0.305,0.305,3.754403410687683,12.309519379303879,gaussian
2,ground truth,-0.36342595591856236,0.09110468218514561,37,7D,0.31,0.31,3.840146330507222,12.387568808087813,gaussian
3,ground truth,-0.3479101084529166,0.08441247698215232,37,7D,0.315,0.315,3.704353833006003,11.759853438114295,gaussian
4,ground truth,-0.3374044821888066,0.08639472341586901,37,7D,0.32,0.32,3.9632091839323875,12.38502869978871,gaussian
5,ground truth,-0.335440589433426,0.07896416270693113,37,7D,0.325,0.325,3.9419022660975123,12.128930049530807,gaussian
6,ground truth,-0.3583812752192537,0.08941291498716458,37,7D,0.33,0.33,3.9116698997210957,11.853545150669987,gaussian
7,ground truth,-0.3714145157843279,0.09054301974095735,37,7D,0.335,0.335,3.789697010547401,11.312528389693734,gaussian
8,ground truth,-0.4162244447985042,0.10389925328824123,37,7D,0.34,0.34,3.4531428064239953,10.15630237183528,gaussian
9,ground truth,-0.41290051359917784,0.1005176794041367,37,7D,0.34500000000000003,0.34500000000000003,3.5611033630050546,10.322038733347984,gaussian
10,ground truth,-0.37478905213727504,0.09430882129495888,37,7D,0.35000000000000003,0.35000000000000003,3.788027377056883,10.822935363019665,gaussian
11,ground truth,-0.3875305312217099,0.09577371774241789,37,7D,0.35500000000000004,0.35500000000000004,3.86991960138675,10.901181975737323,gaussian
12,ground truth,-0.41160908623266246,0.09999273207395776,37,7D,0.36000000000000004,0.36000000000000004,3.871342320215875,10.753728667266317,gaussian
13,ground truth,-0.39210143846472867,0.09929970273262595,37,7D,0.36500000000000005,0.36500000000000005,3.8148984793258562,10.451776655687276,gaussian
14,ground truth,-0.41001604278607995,0.1024824493585203,37,7D,0.37000000000000005,0.37000000000000005,3.773868264835673,10.199643959015331,gaussian
15,ground truth,-0.4274159283061461,0.10178761086318877,37,7D,0.37500000000000006,0.37500000000000006,3.553879014078279,9.477010704208743,gaussian
16,ground truth,-0.4381459379259661,0.10421424696402415,37,7D,0.38000000000000006,0.38000000000000006,3.8132498172632814,10.034867940166528,gaussian
17,ground truth,-0.4283296069540976,0.09865516220498982,37,7D,0.38500000000000006,0.38500000000000006,3.829778300433216,9.94747610502134,gaussian
18,ground truth,-0.4350826766522852,0.1064932324810916,37,7D,0.39000000000000007,0.39000000000000007,3.7988261993433414,9.740579998316258,gaussian
19,ground truth,-0.41197486222001256,0.09424687318039077,37,7D,0.3950000000000001,0.3950000000000001,3.9253309382266295,9.937546679054757,gaussian
20,ground truth,-0.4253907976027968,0.10848190472474889,37,7D,0.4000000000000001,0.4000000000000001,3.8381863364023783,9.595465841005943,gaussian
21,ground truth,-0.48611650367634074,0.10836064041600219,37,7D,0.4050000000000001,0.4050000000000001,3.6103502632470894,8.914445094437257,gaussian
