,Model,LL,Best LL - Ground Truth LL,Num Points,True Model,Observer Noise,Model Noise,RMS Distance,RMS:Sigma,Sampling Method
0,ground truth,-0.9866329021731723,0.1688202667134563,37,2D,5.0,5.0,2.305044781192837,0.4610089562385674,gaussian
1,ground truth,-0.9888954975438189,0.16913841728738432,37,2D,5.1,5.1,2.0141255872362174,0.39492658573259165,gaussian
2,ground truth,-0.9854281066251557,0.17166771565225347,37,2D,5.199999999999999,5.199999999999999,2.1563724908906075,0.414687017478963,gaussian
3,ground truth,-0.9870040228708571,0.16794070133796424,37,2D,5.299999999999999,5.299999999999999,2.0918584488176544,0.39469027336182166,gaussian
4,ground truth,-0.9841002240832638,0.16508823517443538,37,2D,5.399999999999999,5.399999999999999,2.185332818736938,0.4046912627290627,gaussian
5,ground truth,-0.9870947858540611,0.16783247736774765,37,2D,5.499999999999998,5.499999999999998,2.231423666095632,0.4057133938355696,gaussian
6,ground truth,-0.9900905622592364,0.1651564208128794,37,2D,5.599999999999998,5.599999999999998,2.2206404213652218,0.3965429323866469,gaussian
7,ground truth,-0.9897912014488013,0.16292920336667038,37,2D,5.6999999999999975,5.6999999999999975,2.075126514639372,0.3640572832700654,gaussian
8,ground truth,-0.9875349316318176,0.16844576908090014,37,2D,5.799999999999997,5.799999999999997,2.133096222590914,0.367775210791537,gaussian
9,ground truth,-0.9904203009183155,0.1656132544191936,37,2D,5.899999999999997,5.899999999999997,2.166434639649895,0.3671923118050672,gaussian
10,ground truth,-0.9918020114288232,0.16558486480105417,37,2D,5.9999999999999964,5.9999999999999964,1.9173689543994172,0.31956149239990306,gaussian
11,ground truth,-0.9946567048217778,0.17114451606193226,37,2D,6.099999999999996,6.099999999999996,1.7814032876096746,0.29203332583765174,gaussian
12,ground truth,-0.9907835381438351,0.17234109598588332,37,2D,6.199999999999996,6.199999999999996,2.0950987928253166,0.3379191601331158,gaussian
13,ground truth,-0.9916642393196758,0.1542078053755136,37,2D,6.299999999999995,6.299999999999995,1.9908015445659852,0.3160002451692042,gaussian
14,ground truth,-0.9938398872040929,0.16116289375513226,37,2D,6.399999999999995,6.399999999999995,1.761216188046398,0.2751900293822499,gaussian
15,ground truth,-0.9919881897977261,0.16091470745571057,37,2D,6.499999999999995,6.499999999999995,1.9894869636997419,0.30607491749226823,gaussian
16,ground truth,-0.9956458455836666,0.16488540136004315,37,2D,6.599999999999994,6.599999999999994,1.8677928565839341,0.2829989176642327,gaussian
17,ground truth,-0.9929127759093056,0.1586822734525083,37,2D,6.699999999999994,6.699999999999994,1.827543323947809,0.272767660290718,gaussian
18,ground truth,-0.9900107109143577,0.1680343610711995,37,2D,6.799999999999994,6.799999999999994,2.338877677442077,0.34395259962383523,gaussian
19,ground truth,-0.9924143659134209,0.17438378807367094,37,2D,6.899999999999993,6.899999999999993,2.232382969888267,0.32353376375192305,gaussian
20,ground truth,-0.9928406620127169,0.15522043898913263,37,2D,6.999999999999993,6.999999999999993,2.0591432206255083,0.2941633172322158,gaussian
21,ground truth,-0.9933378148131834,0.1658225310358009,37,2D,7.0999999999999925,7.0999999999999925,2.04306558490252,0.28775571618345386,gaussian
22,ground truth,-0.9935676011229145,0.16872116668390846,37,2D,7.199999999999992,7.199999999999992,1.9187902382307227,0.2664986441987118,gaussian
23,ground truth,-0.9953064689846733,0.16471489262609296,37,2D,7.299999999999992,7.299999999999992,1.9984166061702409,0.27375569947537576,gaussian
24,ground truth,-0.9959976704212608,0.16631942312928405,37,2D,7.3999999999999915,7.3999999999999915,2.0318311885369655,0.2745717822347254,gaussian
25,ground truth,-0.995776676290213,0.1631560895019064,37,2D,7.499999999999991,7.499999999999991,1.8319694903666048,0.2442625987155476,gaussian
26,ground truth,-0.995435656333549,0.16637278697829883,37,2D,7.599999999999991,7.599999999999991,1.8327755736939586,0.24115468074920537,gaussian
