,Model,LL,Best LL - Ground Truth LL,Num Points,True Model,Observer Noise,Model Noise,RMS Distance,RMS:Sigma,Sampling Method
0,ground truth,-0.1326071719329089,0.035494690045402566,37,7D,0.1,0.1,3.68614225959799,36.861422595979896,gaussian
1,ground truth,-0.2643954459915366,0.06702946420677997,37,7D,0.2,0.2,3.428812625737699,17.144063128688494,gaussian
2,ground truth,-0.37176585354288355,0.0898828652427921,37,7D,0.30000000000000004,0.30000000000000004,3.47495999885431,11.583199996181031,gaussian
3,ground truth,-0.4365238584334201,0.10585957896305237,37,7D,0.4,0.4,3.8001082064863367,9.500270516215842,gaussian
4,ground truth,-0.5468432252483948,0.12654561354073735,37,7D,0.5,0.5,3.737193162652275,7.47438632530455,gaussian
5,ground truth,-0.6230428184101131,0.13968224131649598,37,7D,0.6,0.6,3.567159959969929,5.945266599949882,gaussian
6,ground truth,-0.6230728773257765,0.1370388387491842,37,7D,0.7000000000000001,0.7000000000000001,3.934730662196724,5.621043803138177,gaussian
7,ground truth,-0.7212564279962217,0.15314400588301003,37,7D,0.8,0.8,3.5593844715532614,4.4492305894415765,gaussian
8,ground truth,-0.7188744162595768,0.15034434284335807,37,7D,0.9,0.9,3.921172570734683,4.356858411927425,gaussian
9,ground truth,-0.7744065285877552,0.1607508275270576,37,7D,1.0,1.0,3.5081424689543073,3.5081424689543073,gaussian
10,ground truth,-0.804774960804487,0.16993984443252386,37,7D,1.1,1.1,3.759141167342611,3.417401061220555,gaussian
11,ground truth,-0.8322311455108808,0.1608732443036469,37,7D,1.2000000000000002,1.2000000000000002,3.8198714455795835,3.1832262046496522,gaussian
12,ground truth,-0.8633492470057756,0.15888922239282766,37,7D,1.3000000000000003,1.3000000000000003,3.5947167210906668,2.7651667085312814,gaussian
13,ground truth,-0.8583793678596227,0.16785502573042166,37,7D,1.4000000000000001,1.4000000000000001,3.6778910558785087,2.6270650399132203,gaussian
14,ground truth,-0.873974882747462,0.1617979384925653,37,7D,1.5000000000000002,1.5000000000000002,4.062316033965971,2.708210689310647,gaussian
15,ground truth,-0.8755725697283777,0.16408753623058536,37,7D,1.6,1.6,4.026163362786561,2.5163521017416004,gaussian
16,ground truth,-0.8998279538877582,0.16771595648543947,37,7D,1.7000000000000002,1.7000000000000002,3.7535155673302802,2.207950333723694,gaussian
17,ground truth,-0.9091480551159771,0.16774924517883194,37,7D,1.8000000000000003,1.8000000000000003,3.813334473401571,2.1185191518897613,gaussian
18,ground truth,-0.9191336247115588,0.17067800343912976,37,7D,1.9000000000000001,1.9000000000000001,3.8146097288731062,2.0076893309858455,gaussian
19,ground truth,-0.9348870245441142,0.15716207218765588,37,7D,2.0,2.0,3.568692445145872,1.784346222572936,gaussian
20,ground truth,-0.9501472879923006,0.16953110130620175,37,7D,2.1,2.1,3.370189283533919,1.6048520397780566,gaussian
