,Model,LL,Best LL - Ground Truth LL,Num Points,True Model,Observer Noise,Model Noise,RMS Distance,RMS:Sigma,Sampling Method
0,ground truth,-0.1387224668939369,0.03462932776801195,37,2D,0.1,0.1,1.957596449848166,19.575964498481657,gaussian
1,ground truth,-0.13799092734768365,0.03549333013800644,37,2D,0.11,0.11,2.1245257836885947,19.313870760805408,gaussian
2,ground truth,-0.1487635340623001,0.03856931439288616,37,2D,0.12,0.12,2.036024883934059,16.966874032783828,gaussian
3,ground truth,-0.15447050105530563,0.04012939102363017,37,2D,0.13,0.13,2.1862769261285764,16.817514816373663,gaussian
4,ground truth,-0.1795733544964078,0.04477037444338683,37,2D,0.13999999999999999,0.13999999999999999,1.989486845599118,14.210620325707987,gaussian
5,ground truth,-0.19726094033465372,0.04961207398934547,37,2D,0.14999999999999997,0.14999999999999997,2.0226631119760703,13.484420746507139,gaussian
6,ground truth,-0.20891765979775997,0.05524686369735557,37,2D,0.15999999999999998,0.15999999999999998,1.934990645715498,12.093691535721865,gaussian
7,ground truth,-0.21381811499773723,0.05388054970038034,37,2D,0.16999999999999998,0.16999999999999998,2.0607993251059873,12.122348971211691,gaussian
8,ground truth,-0.23599768794841955,0.061427527082748234,37,2D,0.17999999999999997,0.17999999999999997,1.9493897006111038,10.829942781172802,gaussian
9,ground truth,-0.27432764474719057,0.0695001218255297,37,2D,0.18999999999999995,0.18999999999999995,1.6234666758302603,8.544561451738215,gaussian
10,ground truth,-0.24951271749375167,0.06139191177117742,37,2D,0.19999999999999996,0.19999999999999996,1.9216108521461979,9.608054260730992,gaussian
11,ground truth,-0.26656461183679975,0.06887037298208332,37,2D,0.20999999999999996,0.20999999999999996,2.007651953625776,9.560247398217983,gaussian
12,ground truth,-0.2990928506345797,0.07404084951476894,37,2D,0.21999999999999995,0.21999999999999995,1.9510075653331618,8.868216206059829,gaussian
13,ground truth,-0.24984259598477207,0.06208250526007214,37,2D,0.22999999999999995,0.22999999999999995,2.2582459911067385,9.818460830898864,gaussian
14,ground truth,-0.2889749273279939,0.07538062492014785,37,2D,0.23999999999999994,0.23999999999999994,1.9989508436515875,8.328961848548284,gaussian
15,ground truth,-0.31370539927209157,0.07812115925911958,37,2D,0.24999999999999992,0.24999999999999992,2.015321940022144,8.061287760088579,gaussian
16,ground truth,-0.29166728703317896,0.07231633522822514,37,2D,0.2599999999999999,0.2599999999999999,2.240750540480107,8.618271309538876,gaussian
17,ground truth,-0.32499950952981044,0.08283780269536017,37,2D,0.2699999999999999,0.2699999999999999,1.9662487297387072,7.282402702735955,gaussian
18,ground truth,-0.34858981077632123,0.0894306196929966,37,2D,0.2799999999999999,0.2799999999999999,1.9541754271297092,6.979197954034678,gaussian
19,ground truth,-0.3172319393822231,0.0775962017025432,37,2D,0.2899999999999999,0.2899999999999999,2.127812326364763,7.337283884016426,gaussian
