,Model,LL,Best LL - Ground Truth LL,Num Points,True Model,Observer Noise,Model Noise,RMS Distance,RMS:Sigma,Sampling Method
0,ground truth,-0.014738452231352405,0.0032153718062219432,37,2D,0.1,0.1,17.19707951509867,171.9707951509867,gaussian
1,ground truth,-0.016112869893365744,0.0040070840170739475,37,2D,0.11,0.11,20.34147861678535,184.9225328798668,gaussian
2,ground truth,-0.014862249356514078,0.003704688398930603,37,2D,0.12,0.12,19.07766474316244,158.98053952635368,gaussian
3,ground truth,-0.01620454995232517,0.0039821652118008,37,2D,0.13,0.13,19.229511270552017,147.91931746578473,gaussian
4,ground truth,-0.017529106140448496,0.004278295346951273,37,2D,0.13999999999999999,0.13999999999999999,19.310015845438596,137.9286846102757,gaussian
5,ground truth,-0.02217622825759447,0.0060608880364152184,37,2D,0.14999999999999997,0.14999999999999997,16.02917301538138,106.8611534358759,gaussian
6,ground truth,-0.024558601838477804,0.006197717523232647,37,2D,0.15999999999999998,0.15999999999999998,19.908989732588903,124.43118582868067,gaussian
7,ground truth,-0.023288523506822468,0.005744776020812442,37,2D,0.16999999999999998,0.16999999999999998,18.757576054043774,110.33868267084574,gaussian
8,ground truth,-0.024579168661302563,0.006160916142436922,37,2D,0.17999999999999997,0.17999999999999997,17.729056251021806,98.49475695012116,gaussian
9,ground truth,-0.027381973383343274,0.007475129468510193,37,2D,0.18999999999999995,0.18999999999999995,20.238389386725114,106.51783887750062,gaussian
10,ground truth,-0.028765295940013452,0.007588628890734805,37,2D,0.19999999999999996,0.19999999999999996,16.351446841761103,81.75723420880553,gaussian
11,ground truth,-0.027288256291445965,0.006838735233780976,37,2D,0.20999999999999996,0.20999999999999996,18.794228316852926,89.49632531834729,gaussian
12,ground truth,-0.03809922889805776,0.010003904505125484,37,2D,0.21999999999999995,0.21999999999999995,16.842767479370774,76.5580339971399,gaussian
13,ground truth,-0.028527121060983245,0.006010958194015609,37,2D,0.22999999999999995,0.22999999999999995,19.314390704787495,83.97561175994565,gaussian
