,Model,LL,Best LL - Ground Truth LL,Num Points,True Model,Observer Noise,Model Noise,RMS Distance,RMS:Sigma,Sampling Method
0,ground truth,-0.5355801045642501,0.1250351132016132,37,2D,2.0,2.0,8.237101893310854,4.118550946655427,gaussian
1,ground truth,-0.44797682943404077,0.10728246167965905,37,2D,2.01,2.01,10.226326195739205,5.087724475492142,gaussian
2,ground truth,-0.40775307363521146,0.1006792822665834,37,2D,2.0199999999999996,2.0199999999999996,10.964633477538545,5.428036375019083,gaussian
3,ground truth,-0.45392869090094456,0.10778103020698093,37,2D,2.0299999999999994,2.0299999999999994,10.33541502614106,5.091337451301016,gaussian
4,ground truth,-0.4573814449472638,0.11152122265966208,37,2D,2.039999999999999,2.039999999999999,10.222039613024805,5.010803731874907,gaussian
5,ground truth,-0.47049146530660635,0.11366479764838655,37,2D,2.049999999999999,2.049999999999999,10.310083311001282,5.02930893219575,gaussian
6,ground truth,-0.5142271600249677,0.12075812724995649,37,2D,2.0599999999999987,2.0599999999999987,8.955925203724139,4.347536506662206,gaussian
7,ground truth,-0.4757695918952802,0.11254326092852962,37,2D,2.0699999999999985,2.0699999999999985,10.13746708014343,4.8973270918567335,gaussian
8,ground truth,-0.4482266051503013,0.10819233042834481,37,2D,2.0799999999999983,2.0799999999999983,10.580269724596972,5.086668136825471,gaussian
9,ground truth,-0.4181218753054987,0.09920859971983104,37,2D,2.089999999999998,2.089999999999998,11.790975522245857,5.64161508241429,gaussian
10,ground truth,-0.5361471457194141,0.12099171350970955,37,2D,2.099999999999998,2.099999999999998,8.563892523586906,4.078044058850912,gaussian
11,ground truth,-0.5019811754713229,0.11938504096329794,37,2D,2.1099999999999977,2.1099999999999977,9.573350852008907,4.537133105217497,gaussian
12,ground truth,-0.4605898955898263,0.11190125589271005,37,2D,2.1199999999999974,2.1199999999999974,10.719156251105733,5.056205778823466,gaussian
13,ground truth,-0.4685466265359303,0.10952937720238504,37,2D,2.1299999999999972,2.1299999999999972,10.130081339071864,4.755906731958628,gaussian
14,ground truth,-0.48616080113723714,0.11631327995498908,37,2D,2.139999999999997,2.139999999999997,9.733372593100528,4.548304950046982,gaussian
15,ground truth,-0.4498257002106777,0.1134770709522987,37,2D,2.149999999999997,2.149999999999997,10.993358236768163,5.113189877566595,gaussian
16,ground truth,-0.5596350689114743,0.12941248840221503,37,2D,2.1599999999999966,2.1599999999999966,8.20720712135574,3.7996329265535893,gaussian
17,ground truth,-0.49734256567122864,0.11667298869314541,37,2D,2.1699999999999964,2.1699999999999964,9.754892162707112,4.495342010464114,gaussian
18,ground truth,-0.4346568814522152,0.1018030712708694,37,2D,2.179999999999996,2.179999999999996,11.84814094298627,5.434927038067106,gaussian
19,ground truth,-0.49946512110429386,0.11670443692637261,37,2D,2.189999999999996,2.189999999999996,9.823166187541226,4.48546401257591,gaussian
20,ground truth,-0.47584941570456096,0.12130156804257769,37,2D,2.1999999999999957,2.1999999999999957,10.556636785584068,4.798471266174586,gaussian
21,ground truth,-0.44336502976993275,0.1103766575543969,37,2D,2.2099999999999955,2.2099999999999955,11.569329860149322,5.234990886945405,gaussian
22,ground truth,-0.5168928572305659,0.12076093336793281,37,2D,2.2199999999999953,2.2199999999999953,9.495771143124083,4.277374388794641,gaussian
23,ground truth,-0.5117957390054476,0.11974575418652628,37,2D,2.229999999999995,2.229999999999995,9.909675869711124,4.443800838435491,gaussian
24,ground truth,-0.482695311860086,0.11247522882002559,37,2D,2.239999999999995,2.239999999999995,10.433589476075737,4.657852444676679,gaussian
25,ground truth,-0.5971317541724953,0.1355071853351139,37,2D,2.2499999999999947,2.2499999999999947,8.011130932620432,3.5605026367202006,gaussian
26,ground truth,-0.5305259368041986,0.1256052473783904,37,2D,2.2599999999999945,2.2599999999999945,9.292959579274196,4.111929017377973,gaussian
27,ground truth,-0.519237573735094,0.12375051018295036,37,2D,2.2699999999999942,2.2699999999999942,9.686636625250575,4.267240804075154,gaussian
28,ground truth,-0.5514465894854808,0.12906971173999693,37,2D,2.279999999999994,2.279999999999994,8.722952580367826,3.8258563948981794,gaussian
29,ground truth,-0.5140202715872436,0.11779692957364463,37,2D,2.289999999999994,2.289999999999994,9.744721614887625,4.255336949732599,gaussian
30,ground truth,-0.5164321726213383,0.12879569940762176,37,2D,2.2999999999999936,2.2999999999999936,9.932143635163598,4.318323319636359,gaussian
31,ground truth,-0.49006839217395515,0.11750504070653622,37,2D,2.3099999999999934,2.3099999999999934,10.475888783542445,4.535016789412326,gaussian
32,ground truth,-0.5544861314030886,0.12398992683043736,37,2D,2.319999999999993,2.319999999999993,8.826132556426971,3.8043674812185335,gaussian
33,ground truth,-0.5511343007505825,0.1268543109900488,37,2D,2.329999999999993,2.329999999999993,9.091776286636366,3.9020499084276365,gaussian
34,ground truth,-0.4712716861638644,0.1107309653097529,37,2D,2.3399999999999928,2.3399999999999928,11.03331429949917,4.715091580982565,gaussian
35,ground truth,-0.47448712454162334,0.11252192736860728,37,2D,2.3499999999999925,2.3499999999999925,11.022822807209277,4.690562896684813,gaussian
36,ground truth,-0.47537136764662996,0.11215970025101907,37,2D,2.3599999999999923,2.3599999999999923,11.166200845861246,4.7314410363818995,gaussian
37,ground truth,-0.48141527122457345,0.11612782701009294,37,2D,2.369999999999992,2.369999999999992,11.228040013552784,4.737569625971655,gaussian
38,ground truth,-0.5068032418079764,0.12470054189829499,37,2D,2.379999999999992,2.379999999999992,10.460339802843228,4.395100757497169,gaussian
39,ground truth,-0.5877186020895588,0.13403631709337227,37,2D,2.3899999999999917,2.3899999999999917,8.36052563721521,3.4981278816800163,gaussian
40,ground truth,-0.5653880212303393,0.13374099992839505,37,2D,2.3999999999999915,2.3999999999999915,8.894934330150244,3.706222637562615,gaussian
41,ground truth,-0.561760027074342,0.13004212041171187,37,2D,2.4099999999999913,2.4099999999999913,9.564896411201369,3.968836685145811,gaussian
42,ground truth,-0.5103402256622881,0.12174183198330163,37,2D,2.419999999999991,2.419999999999991,10.116929271204064,4.18054928562153,gaussian
43,ground truth,-0.5818826193703236,0.1335708726170572,37,2D,2.429999999999991,2.429999999999991,8.99721306191577,3.7025568156032116,gaussian
44,ground truth,-0.5406416209927919,0.12425666439453192,37,2D,2.4399999999999906,2.4399999999999906,9.877944171998248,4.048337775409133,gaussian
45,ground truth,-0.5354844623412235,0.12451036458933601,37,2D,2.4499999999999904,2.4499999999999904,10.381432973610243,4.237319581065422,gaussian
46,ground truth,-0.4961695239484199,0.11645187345634661,37,2D,2.45999999999999,2.45999999999999,11.188774551958595,4.548282338194569,gaussian
47,ground truth,-0.49095366201313195,0.11820943111464594,37,2D,2.46999999999999,2.46999999999999,11.154188864217517,4.515865936930187,gaussian
48,ground truth,-0.5338072487361135,0.12191433142199448,37,2D,2.4799999999999898,2.4799999999999898,10.7486494227332,4.334132831747276,gaussian
49,ground truth,-0.5171147951839336,0.1263296190559558,37,2D,2.4899999999999896,2.4899999999999896,11.09266899683395,4.45488714732289,gaussian
50,ground truth,-0.5325150849871965,0.11995325217818797,37,2D,2.4999999999999893,2.4999999999999893,10.513215032244526,4.205286012897829,gaussian
51,ground truth,-0.503619199168312,0.11961248727845081,37,2D,2.509999999999989,2.509999999999989,10.826654616811512,4.313408213869147,gaussian
52,ground truth,-0.5710191821697901,0.1318386951915277,37,2D,2.519999999999989,2.519999999999989,9.387090708319166,3.7250359953647645,gaussian
53,ground truth,-0.5854949550768364,0.132922518801457,37,2D,2.5299999999999887,2.5299999999999887,8.95315755502359,3.53879745257851,gaussian
54,ground truth,-0.6481234203900333,0.14285090348228657,37,2D,2.5399999999999885,2.5399999999999885,8.043222822505522,3.1666231584667552,gaussian
55,ground truth,-0.5607744255385879,0.13078689398414262,37,2D,2.5499999999999883,2.5499999999999883,9.80028763125471,3.843250051472453,gaussian
56,ground truth,-0.6000265769772047,0.14033681852816748,37,2D,2.559999999999988,2.559999999999988,8.401333260256495,3.2817708047877088,gaussian
57,ground truth,-0.5488245190301959,0.12938060991123873,37,2D,2.569999999999988,2.569999999999988,10.009159702081766,3.8946146700707445,gaussian
58,ground truth,-0.6143247364032389,0.1375691278699384,37,2D,2.5799999999999876,2.5799999999999876,8.836622838328948,3.4250476117554225,gaussian
59,ground truth,-0.5342390407215722,0.12727890121792224,37,2D,2.5899999999999874,2.5899999999999874,10.92951112444228,4.21988846503565,gaussian
60,ground truth,-0.563207040642294,0.13578104621271186,37,2D,2.599999999999987,2.599999999999987,9.639696680613433,3.7075756463898,gaussian
61,ground truth,-0.5610891383120432,0.12911380500912445,37,2D,2.609999999999987,2.609999999999987,10.153548808295506,3.890248585553853,gaussian
62,ground truth,-0.5704271669788058,0.12965497459288927,37,2D,2.619999999999987,2.619999999999987,9.88317980487597,3.7722060323954274,gaussian
63,ground truth,-0.5723447630845021,0.13608856519707763,37,2D,2.6299999999999866,2.6299999999999866,9.4968748690288,3.6109790376535544,gaussian
64,ground truth,-0.5499992142612115,0.12647309653162558,37,2D,2.6399999999999864,2.6399999999999864,10.216180188373249,3.8697652228686747,gaussian
65,ground truth,-0.5944598582097186,0.13282990611205575,37,2D,2.649999999999986,2.649999999999986,9.114127632059112,3.4392934460600606,gaussian
66,ground truth,-0.614076554423687,0.1383097571010769,37,2D,2.659999999999986,2.659999999999986,8.785212161982454,3.3027113390911653,gaussian
67,ground truth,-0.5643811079655054,0.1293223791491403,37,2D,2.6699999999999857,2.6699999999999857,10.012041387469086,3.7498282350071683,gaussian
68,ground truth,-0.5212288919302874,0.12289207721091366,37,2D,2.6799999999999855,2.6799999999999855,11.091198980283753,4.138507082195453,gaussian
69,ground truth,-0.5862515766649649,0.1348787014380115,37,2D,2.6899999999999853,2.6899999999999853,9.162853798140107,3.40626535246846,gaussian
70,ground truth,-0.5757196447745435,0.13382432237099073,37,2D,2.699999999999985,2.699999999999985,10.169883110677453,3.7666233743250035,gaussian
71,ground truth,-0.6092269741473189,0.13634905600471858,37,2D,2.709999999999985,2.709999999999985,9.191286008233295,3.391618453222637,gaussian
72,ground truth,-0.561399823559287,0.12642227934121414,37,2D,2.7199999999999847,2.7199999999999847,10.342815564048873,3.802505722076813,gaussian
73,ground truth,-0.54321668134912,0.12356162182610453,37,2D,2.7299999999999844,2.7299999999999844,11.319085184638768,4.1461850493182535,gaussian
74,ground truth,-0.5991278802205444,0.14055793447807113,37,2D,2.7399999999999842,2.7399999999999842,9.392023905489685,3.427745950908664,gaussian
75,ground truth,-0.5875678400201464,0.13929952358209075,37,2D,2.749999999999984,2.749999999999984,9.4086567408007,3.421329723927547,gaussian
76,ground truth,-0.5588447697385849,0.1287967795718451,37,2D,2.759999999999984,2.759999999999984,10.434097062627155,3.780469950227252,gaussian
77,ground truth,-0.6414196619381215,0.14553043464372672,37,2D,2.7699999999999836,2.7699999999999836,8.622194483776784,3.112705589811132,gaussian
78,ground truth,-0.635266665038398,0.1407341346373039,37,2D,2.7799999999999834,2.7799999999999834,8.574233140694279,3.0842565254296153,gaussian
79,ground truth,-0.5616742053127002,0.12970465092214473,37,2D,2.789999999999983,2.789999999999983,10.771785335868445,3.860854959092656,gaussian
80,ground truth,-0.6229529206889758,0.14234361244204657,37,2D,2.799999999999983,2.799999999999983,9.214427645254437,3.290867016162319,gaussian
81,ground truth,-0.6073638627911676,0.13782250076973646,37,2D,2.8099999999999827,2.8099999999999827,9.701219293422636,3.452391207623735,gaussian
82,ground truth,-0.5289598329495996,0.12055297754106342,37,2D,2.8199999999999825,2.8199999999999825,11.331638246378143,4.0183114348858915,gaussian
83,ground truth,-0.5729830628492354,0.12894464830250552,37,2D,2.8299999999999823,2.8299999999999823,10.326427368684303,3.64891426455278,gaussian
84,ground truth,-0.6146190717959331,0.13740520486068714,37,2D,2.839999999999982,2.839999999999982,9.60562210041323,3.3822613029624264,gaussian
85,ground truth,-0.584872762130035,0.133352145980126,37,2D,2.849999999999982,2.849999999999982,9.971523893992748,3.498780313681688,gaussian
86,ground truth,-0.5275345988502685,0.12120195088241881,37,2D,2.8599999999999817,2.8599999999999817,11.498491772066375,4.020451668554703,gaussian
87,ground truth,-0.6034183666322832,0.13215640068662493,37,2D,2.8699999999999815,2.8699999999999815,9.774694216778583,3.4058168002713054,gaussian
88,ground truth,-0.6053929801846518,0.13914013087568478,37,2D,2.8799999999999812,2.8799999999999812,9.703710014915615,3.3693437551790546,gaussian
89,ground truth,-0.591699924121228,0.1335575001155822,37,2D,2.889999999999981,2.889999999999981,9.711721754124266,3.3604573543682803,gaussian
90,ground truth,-0.589331226863016,0.1356206497727227,37,2D,2.899999999999981,2.899999999999981,10.238941536216165,3.530669495246977,gaussian
91,ground truth,-0.646208447048958,0.1415265555499815,37,2D,2.9099999999999806,2.9099999999999806,9.188860346427056,3.15768396784437,gaussian
92,ground truth,-0.6405033220693146,0.15089685728428232,37,2D,2.9199999999999804,2.9199999999999804,8.916315445715421,3.0535326868888633,gaussian
93,ground truth,-0.5928154413746077,0.13034398647224676,37,2D,2.92999999999998,2.92999999999998,10.517949527378228,3.5897438659994196,gaussian
94,ground truth,-0.6143903454280651,0.1394213500791301,37,2D,2.93999999999998,2.93999999999998,9.669664070011745,3.289001384357759,gaussian
95,ground truth,-0.619598875385732,0.14038866259909322,37,2D,2.9499999999999797,2.9499999999999797,9.482761959597783,3.2144955795246943,gaussian
96,ground truth,-0.6322360386337895,0.13449142488193944,37,2D,2.9599999999999795,2.9599999999999795,9.427785341508933,3.1850626153746617,gaussian
97,ground truth,-0.5669559757515334,0.12877151023851408,37,2D,2.9699999999999793,2.9699999999999793,10.951446368919429,3.687355679770877,gaussian
98,ground truth,-0.6293246948814869,0.14155902325152414,37,2D,2.979999999999979,2.979999999999979,9.555684338767984,3.2066054828080706,gaussian
99,ground truth,-0.6355221334352626,0.14154260435211857,37,2D,2.989999999999979,2.989999999999979,9.33160345826196,3.120937611458871,gaussian
100,ground truth,-0.6595526140742893,0.15076444754964125,37,2D,2.9999999999999787,2.9999999999999787,8.927624572996521,2.975874857665528,gaussian
101,ground truth,-0.6593143208389105,0.1478639471302483,37,2D,3.0099999999999785,3.0099999999999785,8.912466708884464,2.9609523949782486,gaussian
102,ground truth,-0.6129378906868754,0.13496120018006136,37,2D,3.0199999999999783,3.0199999999999783,10.239270190978754,3.3904868182049097,gaussian
103,ground truth,-0.6183492149286433,0.13632462424527775,37,2D,3.029999999999978,3.029999999999978,9.787035123777736,3.230044595306207,gaussian
104,ground truth,-0.6211857327937641,0.1401543095821805,37,2D,3.039999999999978,3.039999999999978,10.207204554678615,3.357633077196937,gaussian
105,ground truth,-0.5693320029484358,0.1317656216897976,37,2D,3.0499999999999776,3.0499999999999776,11.503192421062447,3.771538498709027,gaussian
106,ground truth,-0.6687411463596169,0.14601330342529817,37,2D,3.0599999999999774,3.0599999999999774,8.774593583644968,2.867514243021253,gaussian
107,ground truth,-0.6200451662821066,0.13990054529424506,37,2D,3.069999999999977,3.069999999999977,10.142673387307433,3.3038024062890905,gaussian
108,ground truth,-0.562874372360097,0.12962530200708616,37,2D,3.079999999999977,3.079999999999977,11.509250249936493,3.73676956166772,gaussian
109,ground truth,-0.5834938018551113,0.13740998641029206,37,2D,3.0899999999999768,3.0899999999999768,11.006770332074158,3.562061596140531,gaussian
110,ground truth,-0.5455615846968854,0.12737306924543057,37,2D,3.0999999999999766,3.0999999999999766,12.059256304923476,3.890082679007602,gaussian
111,ground truth,-0.6100046218306917,0.13670626550217618,37,2D,3.1099999999999763,3.1099999999999763,10.07486482462202,3.2395063744765586,gaussian
112,ground truth,-0.6236188402122408,0.14515245766982154,37,2D,3.119999999999976,3.119999999999976,10.47592891768534,3.3576695248991735,gaussian
