,Model,LL,Best LL - Ground Truth LL,Num Points,True Model,Observer Noise,Model Noise,RMS Distance,RMS:Sigma,Sampling Method
0,ground truth,-0.1690971011321554,0.043138335788842075,37,1D,0.1,0.1,1.2105606558131536,12.105606558131536,gaussian
1,ground truth,-0.17157341098888404,0.04122097731607047,37,1D,0.11,0.11,1.390822158220871,12.64383780200792,gaussian
2,ground truth,-0.22769231366118892,0.06011949445175202,37,1D,0.12,0.12,1.1487159570031433,9.572632975026195,gaussian
3,ground truth,-0.177213830344027,0.042451090947680375,37,1D,0.13,0.13,1.5321586719511153,11.785835938085501,gaussian
4,ground truth,-0.19674667733779344,0.04688637747470606,37,1D,0.13999999999999999,0.13999999999999999,1.434967298103559,10.249766415025423,gaussian
5,ground truth,-0.22029086028394054,0.05421250825818161,37,1D,0.14999999999999997,0.14999999999999997,1.5688145622184344,10.458763748122898,gaussian
6,ground truth,-0.2778130678603725,0.06486699381104866,37,1D,0.15999999999999998,0.15999999999999998,1.2161187169119616,7.600741980699762,gaussian
7,ground truth,-0.28951442788567033,0.07140165577288307,37,1D,0.16999999999999998,0.16999999999999998,1.2720363571806992,7.48256680694529,gaussian
8,ground truth,-0.25830120836206344,0.06609138828251707,37,1D,0.17999999999999997,0.17999999999999997,1.3199263487777821,7.332924159876569,gaussian
9,ground truth,-0.35732361864116374,0.08555473839048011,37,1D,0.18999999999999995,0.18999999999999995,1.1281546036292323,5.937655808574909,gaussian
10,ground truth,-0.2930663086871379,0.07059598342121884,37,1D,0.19999999999999996,0.19999999999999996,1.2784317654313024,6.392158827156513,gaussian
11,ground truth,-0.22450335080941763,0.05641902793499534,37,1D,0.20999999999999996,0.20999999999999996,1.8352249130031861,8.739166252396126,gaussian
12,ground truth,-0.3671292395286116,0.09169500829162736,37,1D,0.21999999999999995,0.21999999999999995,1.1480599376077902,5.218454261853593,gaussian
13,ground truth,-0.31163206805516064,0.07583209043104353,37,1D,0.22999999999999995,0.22999999999999995,1.418405863113925,6.166982013538806,gaussian
14,ground truth,-0.2915017557626854,0.07111450558940854,37,1D,0.23999999999999994,0.23999999999999994,1.6129806308846861,6.720752628686194,gaussian
15,ground truth,-0.4325210037717747,0.09981962351005952,37,1D,0.24999999999999992,0.24999999999999992,1.1663615642860488,4.665446257144197,gaussian
16,ground truth,-0.3868239048035731,0.09864269839862971,37,1D,0.2599999999999999,0.2599999999999999,1.3140418813316928,5.054007235891128,gaussian
17,ground truth,-0.34165722740889476,0.08578247184192211,37,1D,0.2699999999999999,0.2699999999999999,1.4851777784680527,5.500658438770567,gaussian
18,ground truth,-0.3345109735308562,0.08326503782147121,37,1D,0.2799999999999999,0.2799999999999999,1.5716163606569773,5.612915573774921,gaussian
19,ground truth,-0.3871160285793212,0.09524895612480377,37,1D,0.2899999999999999,0.2899999999999999,1.4474495564868912,4.991205367196178,gaussian
20,ground truth,-0.44390034539090495,0.10494084078889082,37,1D,0.29999999999999993,0.29999999999999993,1.284263822254923,4.2808794075164105,gaussian
21,ground truth,-0.4519938705082322,0.10870489249884802,37,1D,0.30999999999999994,0.30999999999999994,1.239675473181352,3.9989531392946844,gaussian
22,ground truth,-0.4198913508363084,0.098270264956627,37,1D,0.3199999999999999,0.3199999999999999,1.425504112470061,4.454700351468942,gaussian
23,ground truth,-0.4731321772613058,0.1127287867266421,37,1D,0.32999999999999985,0.32999999999999985,1.2602224321131907,3.8188558548884584,gaussian
24,ground truth,-0.40713601631809626,0.09866657598011674,37,1D,0.33999999999999986,0.33999999999999986,1.5730303398294716,4.6265598230278595,gaussian
25,ground truth,-0.4663883096031041,0.10810107220546272,37,1D,0.34999999999999987,0.34999999999999987,1.311199036948725,3.746282962710644,gaussian
26,ground truth,-0.4162473398103736,0.10100187980528869,37,1D,0.3599999999999999,0.3599999999999999,1.6221348156868105,4.505930043574475,gaussian
27,ground truth,-0.5063659763146068,0.11310428321975657,37,1D,0.3699999999999999,0.3699999999999999,1.251007359391045,3.3811009713271494,gaussian
28,ground truth,-0.4804467153414205,0.11472282119617383,37,1D,0.3799999999999999,0.3799999999999999,1.3185939405819807,3.469984054163108,gaussian
29,ground truth,-0.43155111466850077,0.10686567108677919,37,1D,0.3899999999999999,0.3899999999999999,1.6216599451592895,4.158102423485358,gaussian
30,ground truth,-0.4623464672856314,0.1127643825684958,37,1D,0.3999999999999998,0.3999999999999998,1.5525220407244955,3.8813051018112406,gaussian
31,ground truth,-0.5714243797920829,0.13042021762938366,37,1D,0.4099999999999998,0.4099999999999998,1.1907447708234782,2.9042555385938504,gaussian
32,ground truth,-0.5629480558864871,0.13277815949841426,37,1D,0.4199999999999998,0.4199999999999998,1.2252926377368263,2.917363423182921,gaussian
33,ground truth,-0.5841929219655132,0.13450327943902346,37,1D,0.4299999999999998,0.4299999999999998,1.2340554123599219,2.869896307813773,gaussian
34,ground truth,-0.5074073120794663,0.11651893464076835,37,1D,0.43999999999999984,0.43999999999999984,1.497938656924672,3.4044060384651647,gaussian
35,ground truth,-0.6077015733075183,0.1386975318387299,37,1D,0.44999999999999984,0.44999999999999984,1.1314156197037586,2.51425693267502,gaussian
36,ground truth,-0.5891447775892914,0.13558580032833384,37,1D,0.45999999999999985,0.45999999999999985,1.4059550912937093,3.056424111508065,gaussian
37,ground truth,-0.6539936061418663,0.1456854912161032,37,1D,0.46999999999999986,0.46999999999999986,1.0906029933632484,2.3204319007728698,gaussian
38,ground truth,-0.5456173060141163,0.12297254908050376,37,1D,0.47999999999999976,0.47999999999999976,1.6630557792244192,3.464699540050875,gaussian
39,ground truth,-0.4829700496137837,0.1121966382181161,37,1D,0.48999999999999977,0.48999999999999977,1.7769227383383608,3.6263729353844116,gaussian
40,ground truth,-0.6051857029932753,0.13488433665120309,37,1D,0.4999999999999998,0.4999999999999998,1.2826793594860268,2.565358718972055,gaussian
41,ground truth,-0.5589739645769366,0.1270773679778881,37,1D,0.5099999999999998,0.5099999999999998,1.5734478889657848,3.085191939148599,gaussian
42,ground truth,-0.595456443363293,0.13797645676232573,37,1D,0.5199999999999998,0.5199999999999998,1.3497982070143204,2.595765782719848,gaussian
43,ground truth,-0.6518560257427516,0.14384950730383772,37,1D,0.5299999999999998,0.5299999999999998,1.247753667710625,2.354252203227595,gaussian
44,ground truth,-0.6107986530755787,0.13862381450954925,37,1D,0.5399999999999998,0.5399999999999998,1.3911847575710872,2.5762680695760882,gaussian
45,ground truth,-0.6296769186983678,0.1439110740663127,37,1D,0.5499999999999998,0.5499999999999998,1.343609556229691,2.442926465872166,gaussian
46,ground truth,-0.601552212639164,0.13410574098597983,37,1D,0.5599999999999997,0.5599999999999997,1.4832685660100235,2.6486938678750436,gaussian
