,Model,LL,Best LL - Ground Truth LL,Num Points,True Model,Observer Noise,Model Noise,RMS Distance,RMS:Sigma,Sampling Method
0,ground truth,-0.13917828079532957,0.035664420818107584,37,1D,0.1,0.1,1.4481463785008146,14.481463785008145,gaussian
1,ground truth,-0.1611115918742274,0.041815943203162134,37,1D,0.11,0.11,1.5067738117308016,13.697943743007288,gaussian
2,ground truth,-0.17998462533294024,0.04696974878108598,37,1D,0.12,0.12,1.366941130126942,11.391176084391184,gaussian
3,ground truth,-0.246563235153278,0.05828578112076596,37,1D,0.13,0.13,1.1162505399652471,8.586542615117285,gaussian
4,ground truth,-0.20837327918280893,0.05269779590012394,37,1D,0.13999999999999999,0.13999999999999999,1.4834543873005612,10.596102766432582,gaussian
5,ground truth,-0.26875977477820234,0.06977914638394789,37,1D,0.14999999999999997,0.14999999999999997,1.280141456972255,8.534276379815035,gaussian
6,ground truth,-0.30575208897305434,0.07075083205060262,37,1D,0.15999999999999998,0.15999999999999998,1.065221650895957,6.657635318099733,gaussian
7,ground truth,-0.31065796587723155,0.07883345061936575,37,1D,0.16999999999999998,0.16999999999999998,1.0498001728169695,6.1752951342174685,gaussian
8,ground truth,-0.24811868597369707,0.06217657566190349,37,1D,0.17999999999999997,0.17999999999999997,1.3879978339517354,7.711099077509642,gaussian
9,ground truth,-0.26370559359845475,0.062212186168838196,37,1D,0.18999999999999995,0.18999999999999995,1.585493154668457,8.344700814044513,gaussian
10,ground truth,-0.28230362006081855,0.06729745090682751,37,1D,0.19999999999999996,0.19999999999999996,1.4401890847886742,7.200945423943373,gaussian
11,ground truth,-0.2913435153299948,0.07347512171596823,37,1D,0.20999999999999996,0.20999999999999996,1.4706707814483126,7.003194197372919,gaussian
12,ground truth,-0.3623511772898609,0.08326284366761066,37,1D,0.21999999999999995,0.21999999999999995,1.1862959804103397,5.392254456410636,gaussian
13,ground truth,-0.3188478611171152,0.07653638287322087,37,1D,0.22999999999999995,0.22999999999999995,1.4767363964866875,6.42059302820299,gaussian
14,ground truth,-0.3197392985105684,0.07822044247228516,37,1D,0.23999999999999994,0.23999999999999994,1.4393302291471735,5.997209288113225,gaussian
15,ground truth,-0.3328276407777191,0.08030551378395889,37,1D,0.24999999999999992,0.24999999999999992,1.470033220111869,5.880132880447478,gaussian
16,ground truth,-0.3337641363877977,0.08478482817940353,37,1D,0.2599999999999999,0.2599999999999999,1.5607024224772146,6.002701624912366,gaussian
17,ground truth,-0.43056349022622503,0.10003231777075683,37,1D,0.2699999999999999,0.2699999999999999,1.1530492336792122,4.270552717330417,gaussian
18,ground truth,-0.3664018034899285,0.08719384272758468,37,1D,0.2799999999999999,0.2799999999999999,1.382097089255274,4.936061033054552,gaussian
19,ground truth,-0.40984326997907977,0.09597450035853206,37,1D,0.2899999999999999,0.2899999999999999,1.3468731743671498,4.644390256438449,gaussian
20,ground truth,-0.39546013035700583,0.09646481400024315,37,1D,0.29999999999999993,0.29999999999999993,1.3592849483014877,4.530949827671627,gaussian
21,ground truth,-0.47996101093498506,0.10749417587244725,37,1D,0.30999999999999994,0.30999999999999994,1.5636547555138955,5.044047598431922,gaussian
22,ground truth,-0.44822260612724557,0.10640928938502398,37,1D,0.3199999999999999,0.3199999999999999,1.3779677305820806,4.306149158069003,gaussian
23,ground truth,-0.44852937175346835,0.10916368565395396,37,1D,0.32999999999999985,0.32999999999999985,1.3860526633360981,4.200159585866966,gaussian
24,ground truth,-0.42787922043996074,0.102845455142893,37,1D,0.33999999999999986,0.33999999999999986,1.4662241572372925,4.312423991874391,gaussian
25,ground truth,-0.4839639907348574,0.11806420160854247,37,1D,0.34999999999999987,0.34999999999999987,1.2393851351764058,3.5411003862183037,gaussian
26,ground truth,-0.4963914720302326,0.11291713550587174,37,1D,0.3599999999999999,0.3599999999999999,1.5561264788510023,4.322573552363897,gaussian
27,ground truth,-0.5203469418013993,0.11888189325786058,37,1D,0.3699999999999999,0.3699999999999999,1.3043743763754516,3.5253361523660867,gaussian
28,ground truth,-0.5610181326636082,0.12278952143439542,37,1D,0.3799999999999999,0.3799999999999999,1.1881836693253316,3.126799129803505,gaussian
29,ground truth,-0.4730722732153129,0.11041716656186351,37,1D,0.3899999999999999,0.3899999999999999,1.4285821323082644,3.66303110848273,gaussian
30,ground truth,-0.4999821760069053,0.11685485672455148,37,1D,0.3999999999999998,0.3999999999999998,1.4046553973540592,3.5116384933851497,gaussian
31,ground truth,-0.4907396432725691,0.11510587501166258,37,1D,0.4099999999999998,0.4099999999999998,1.4965144601326898,3.6500352686163184,gaussian
32,ground truth,-0.47883425070376573,0.11168136463994327,37,1D,0.4199999999999998,0.4199999999999998,1.656938193657281,3.9450909372792418,gaussian
33,ground truth,-0.5281665550450769,0.1235893239137894,37,1D,0.4299999999999998,0.4299999999999998,1.3721801509636473,3.1911166301480183,gaussian
34,ground truth,-0.5334680645109942,0.12556114038866306,37,1D,0.43999999999999984,0.43999999999999984,1.4464867591962263,3.287469907264152,gaussian
35,ground truth,-0.6203376479148941,0.14031542156869842,37,1D,0.44999999999999984,0.44999999999999984,1.1664035092673883,2.592007798371975,gaussian
36,ground truth,-0.5750286932864194,0.13040843795614748,37,1D,0.45999999999999985,0.45999999999999985,1.3925499122590137,3.0272824179543787,gaussian
37,ground truth,-0.5818124810300341,0.13395022586745003,37,1D,0.46999999999999986,0.46999999999999986,1.3125933446509226,2.792751797129623,gaussian
38,ground truth,-0.5555741135109352,0.13088409616799407,37,1D,0.47999999999999976,0.47999999999999976,1.4555310924248785,3.0323564425518317,gaussian
39,ground truth,-0.5824889060405224,0.13625842581806774,37,1D,0.48999999999999977,0.48999999999999977,1.422471888189031,2.9030038534470033,gaussian
40,ground truth,-0.7169248302793623,0.14508983349383497,37,1D,0.4999999999999998,0.4999999999999998,1.0150771669284289,2.0301543338568586,gaussian
41,ground truth,-0.5764618272206011,0.12678263391854078,37,1D,0.5099999999999998,0.5099999999999998,1.4391625238255321,2.8218873016186916,gaussian
42,ground truth,-0.6653139777454775,0.14400132844468994,37,1D,0.5199999999999998,0.5199999999999998,1.195228994373883,2.298517296872853,gaussian
43,ground truth,-0.6441873433788408,0.14189630941965325,37,1D,0.5299999999999998,0.5299999999999998,1.2451786681307682,2.3493937134542806,gaussian
44,ground truth,-0.6686146007346845,0.14472260151981797,37,1D,0.5399999999999998,0.5399999999999998,1.2931247668472907,2.39467549416165,gaussian
45,ground truth,-0.5997321489816714,0.13652010191957148,37,1D,0.5499999999999998,0.5499999999999998,1.5436373505573517,2.8066133646497313,gaussian
46,ground truth,-0.5697585954585569,0.13075262379027686,37,1D,0.5599999999999997,0.5599999999999997,1.5823474510588618,2.8256204483193974,gaussian
47,ground truth,-0.5605695292576379,0.1304538282797189,37,1D,0.5699999999999997,0.5699999999999997,1.6408193352481613,2.8786304127160736,gaussian
48,ground truth,-0.593472711359481,0.13254329485230504,37,1D,0.5799999999999997,0.5799999999999997,1.4946638630379312,2.5770066604102273,gaussian
49,ground truth,-0.6861518638008626,0.1514121866020931,37,1D,0.5899999999999997,0.5899999999999997,1.2511022475355422,2.120512283958547,gaussian
50,ground truth,-0.6566633029845269,0.14395308152302844,37,1D,0.5999999999999998,0.5999999999999998,1.3962584841652406,2.327097473608735,gaussian
51,ground truth,-0.5687996693770596,0.12857999552318755,37,1D,0.6099999999999998,0.6099999999999998,1.7216566729321194,2.8223879884133116,gaussian
52,ground truth,-0.6051353873803017,0.1360320191118326,37,1D,0.6199999999999998,0.6199999999999998,1.6215137822791459,2.6153448101276555,gaussian
53,ground truth,-0.6055394180440559,0.13717123262342734,37,1D,0.6299999999999997,0.6299999999999997,1.6314127289380649,2.589544014187406,gaussian
54,ground truth,-0.7101355567763009,0.15346925695267666,37,1D,0.6399999999999997,0.6399999999999997,1.2939720742643954,2.0218313660381186,gaussian
55,ground truth,-0.6490428121590136,0.14269101865470113,37,1D,0.6499999999999997,0.6499999999999997,1.5099857002601054,2.3230549234770863,gaussian
56,ground truth,-0.6467239974552106,0.1338626497637352,37,1D,0.6599999999999997,0.6599999999999997,1.8823053168153763,2.8519777527505714,gaussian
57,ground truth,-0.6897645753830426,0.14885961376081602,37,1D,0.6699999999999997,0.6699999999999997,1.3996218001000127,2.0889877613433034,gaussian
58,ground truth,-0.7134677653860924,0.14998714692227177,37,1D,0.6799999999999997,0.6799999999999997,1.4257118650750404,2.09663509569859,gaussian
59,ground truth,-0.6951772530881762,0.1473668275016159,37,1D,0.6899999999999997,0.6899999999999997,1.360389055785295,1.9715783417178194,gaussian
60,ground truth,-0.7043730024584149,0.15093822570193716,37,1D,0.6999999999999996,0.6999999999999996,1.4056990046788165,2.008141435255453,gaussian
61,ground truth,-0.7350048266550424,0.1520717087626876,37,1D,0.7099999999999996,0.7099999999999996,1.2864504038082527,1.8119019771947231,gaussian
62,ground truth,-0.6480469522250821,0.14115155494271525,37,1D,0.7199999999999996,0.7199999999999996,1.7409518965811046,2.4179887452515354,gaussian
63,ground truth,-0.7588161024868935,0.15715864991915673,37,1D,0.7299999999999996,0.7299999999999996,1.2790797185925418,1.7521639980719759,gaussian
64,ground truth,-0.7438779586457878,0.15277037383821546,37,1D,0.7399999999999997,0.7399999999999997,1.3155780338139307,1.7778081538026098,gaussian
65,ground truth,-0.7411775702903577,0.15889033883703851,37,1D,0.7499999999999997,0.7499999999999997,1.309981431282376,1.7466419083765021,gaussian
66,ground truth,-0.7483957770779325,0.15725456542887428,37,1D,0.7599999999999997,0.7599999999999997,1.3188809319108408,1.735369647251107,gaussian
67,ground truth,-0.769997182983487,0.150111151451242,37,1D,0.7699999999999997,0.7699999999999997,1.3172956283793893,1.710773543349857,gaussian
68,ground truth,-0.7680469164948471,0.1588430188106471,37,1D,0.7799999999999997,0.7799999999999997,1.336011456248583,1.7128352003186968,gaussian
69,ground truth,-0.6749710956736766,0.1416990370227066,37,1D,0.7899999999999996,0.7899999999999996,1.7393716296659216,2.2017362400834464,gaussian
70,ground truth,-0.7732907767922302,0.15864229251598005,37,1D,0.7999999999999996,0.7999999999999996,1.2743120250079005,1.5928900312598764,gaussian
71,ground truth,-0.7784334362105162,0.16586053737695683,37,1D,0.8099999999999996,0.8099999999999996,1.2610505333921282,1.556852510360653,gaussian
72,ground truth,-0.7690973374593628,0.16289800662363263,37,1D,0.8199999999999996,0.8199999999999996,1.3775436604308955,1.6799312932084098,gaussian
73,ground truth,-0.7155602086600462,0.14202259589255128,37,1D,0.8299999999999996,0.8299999999999996,1.538299797275781,1.8533732497298574,gaussian
74,ground truth,-0.7630441641599757,0.15682258471692678,37,1D,0.8399999999999996,0.8399999999999996,1.3362160397832676,1.5907333806943669,gaussian
75,ground truth,-0.7833883821174872,0.1668497194436127,37,1D,0.8499999999999996,0.8499999999999996,1.3805363129958728,1.6241603682304393,gaussian
76,ground truth,-0.7856950381886993,0.1633660821824524,37,1D,0.8599999999999995,0.8599999999999995,1.3158965616480265,1.530112280986078,gaussian
77,ground truth,-0.7306533438937268,0.15996448212957415,37,1D,0.8699999999999996,0.8699999999999996,1.6082831431050435,1.848601313913844,gaussian
78,ground truth,-0.7692374649489419,0.1551672175479647,37,1D,0.8799999999999996,0.8799999999999996,1.4481680995174397,1.6456455676334552,gaussian
79,ground truth,-0.7448963638856656,0.15545122871573758,37,1D,0.8899999999999996,0.8899999999999996,1.595122752656289,1.792272755793584,gaussian
