,Model,LL,Best LL - Ground Truth LL,Num Points,True Model,Observer Noise,Model Noise,RMS Distance,RMS:Sigma,Sampling Method
0,ground truth,-0.05466758938887149,0.013717542470819605,37,2D,0.1,0.1,4.732654049248325,47.32654049248325,gaussian
1,ground truth,-0.06749946481599108,0.018011007540179425,37,2D,0.11,0.11,4.14099470511449,37.645406410131734,gaussian
2,ground truth,-0.07466298127661948,0.018681124586981998,37,2D,0.12,0.12,4.41611724557743,36.800977046478586,gaussian
3,ground truth,-0.07581930254303353,0.019048530913012847,37,2D,0.13,0.13,4.500383560648762,34.61833508191356,gaussian
4,ground truth,-0.09572899886081011,0.02510690777322863,37,2D,0.13999999999999999,0.13999999999999999,3.7779114188254583,26.985081563038992,gaussian
5,ground truth,-0.08979472622682384,0.022836117805415293,37,2D,0.14999999999999997,0.14999999999999997,4.453801271366897,29.69200847577932,gaussian
6,ground truth,-0.10558439616399312,0.028769423629599195,37,2D,0.15999999999999998,0.15999999999999998,3.783770916698612,23.64856822936633,gaussian
7,ground truth,-0.10319803283909337,0.02749264096246143,37,2D,0.16999999999999998,0.16999999999999998,4.249671162546801,24.99806566204001,gaussian
8,ground truth,-0.10351068576508123,0.02787496419717718,37,2D,0.17999999999999997,0.17999999999999997,4.2354581605628,23.53032311423778,gaussian
9,ground truth,-0.10546551806271255,0.02462421480450923,37,2D,0.18999999999999995,0.18999999999999995,4.764642458100346,25.077065568949198,gaussian
10,ground truth,-0.12069710507194546,0.030487321174531554,37,2D,0.19999999999999996,0.19999999999999996,4.191738746361934,20.958693731809674,gaussian
11,ground truth,-0.12309034307961272,0.03347638454751371,37,2D,0.20999999999999996,0.20999999999999996,4.156280449085594,19.791811662312355,gaussian
12,ground truth,-0.12958724464629168,0.0328237860264944,37,2D,0.21999999999999995,0.21999999999999995,4.164883163501679,18.93128710682582,gaussian
13,ground truth,-0.13007824394490078,0.03431893482399434,37,2D,0.22999999999999995,0.22999999999999995,4.379104134088758,19.039583191690255,gaussian
14,ground truth,-0.12781813966911143,0.030615229347569592,37,2D,0.23999999999999994,0.23999999999999994,4.719433433040121,19.66430597100051,gaussian
15,ground truth,-0.18369778838246847,0.04553612082999747,37,2D,0.24999999999999992,0.24999999999999992,3.6453582393338957,14.581432957335588,gaussian
16,ground truth,-0.14475046887625553,0.03717451179236439,37,2D,0.2599999999999999,0.2599999999999999,4.622933937868926,17.780515145649723,gaussian
17,ground truth,-0.174430770873578,0.044153031529307774,37,2D,0.2699999999999999,0.2699999999999999,3.847035497427504,14.248279620101872,gaussian
18,ground truth,-0.19406395016203762,0.04858463946891181,37,2D,0.2799999999999999,0.2799999999999999,3.4490087512358025,12.317888397270726,gaussian
19,ground truth,-0.1605775886340936,0.042129268538662806,37,2D,0.2899999999999999,0.2899999999999999,4.606745898351739,15.885330683971517,gaussian
20,ground truth,-0.1931398106173794,0.049219903152241506,37,2D,0.29999999999999993,0.29999999999999993,4.000966362469097,13.336554541563661,gaussian
