,Model,LL,Best LL - Ground Truth LL,Num Points,True Model,Observer Noise,Model Noise,RMS Distance,RMS:Sigma,Sampling Method
0,ground truth,-0.8130969920093325,0.16428470683301122,37,2D,2.0,2.0,3.6741835703051926,1.8370917851525963,gaussian
1,ground truth,-0.823371523829996,0.16508655243275983,37,2D,2.01,2.01,3.559557619418926,1.7709241887656348,gaussian
2,ground truth,-0.7685354035319663,0.1491044375849292,37,2D,2.0199999999999996,2.0199999999999996,4.325470176941715,2.1413218697731264,gaussian
3,ground truth,-0.7799970219822581,0.16062608115819754,37,2D,2.0299999999999994,2.0299999999999994,4.195211788942296,2.0666067925824123,gaussian
4,ground truth,-0.8372916226281882,0.1627819845329057,37,2D,2.039999999999999,2.039999999999999,3.5975157377548013,1.7634881067425503,gaussian
5,ground truth,-0.8176817842472686,0.1596909067872061,37,2D,2.049999999999999,2.049999999999999,3.7135416312486984,1.8114837225603417,gaussian
6,ground truth,-0.8061379404548145,0.16028025223066333,37,2D,2.0599999999999987,2.0599999999999987,4.042938371251514,1.9625914423551052,gaussian
7,ground truth,-0.7904654210728649,0.16404699214106544,37,2D,2.0699999999999985,2.0699999999999985,4.388481227603572,2.1200392403882007,gaussian
8,ground truth,-0.8234997178099185,0.16052157167590908,37,2D,2.0799999999999983,2.0799999999999983,3.797477048293346,1.8257101193718024,gaussian
9,ground truth,-0.7773724526490161,0.16501512847655564,37,2D,2.089999999999998,2.089999999999998,4.2925202479694144,2.0538374392198175,gaussian
10,ground truth,-0.7744989026977933,0.15800149960734122,37,2D,2.099999999999998,2.099999999999998,4.548725433231874,2.166059730110418,gaussian
11,ground truth,-0.7796782583405958,0.1606123557452923,37,2D,2.1099999999999977,2.1099999999999977,4.3912396329274115,2.0811562241362163,gaussian
12,ground truth,-0.8856174855096108,0.16112665106419,37,2D,2.1199999999999974,2.1199999999999974,2.858362853059151,1.3482843646505445,gaussian
13,ground truth,-0.7759829753783332,0.15948029713358947,37,2D,2.1299999999999972,2.1299999999999972,4.501890263160579,2.1135635038312603,gaussian
14,ground truth,-0.8329063596481425,0.1642872095107336,37,2D,2.139999999999997,2.139999999999997,3.7372074218592304,1.7463586083454372,gaussian
15,ground truth,-0.861883030674023,0.16389367662140186,37,2D,2.149999999999997,2.149999999999997,3.267520070847306,1.5197767771382842,gaussian
16,ground truth,-0.7729461472258621,0.15681097832948365,37,2D,2.1599999999999966,2.1599999999999966,4.524024663958321,2.0944558629436703,gaussian
17,ground truth,-0.8416601126320569,0.16686639538581727,37,2D,2.1699999999999964,2.1699999999999964,3.551893411562641,1.6368172403514503,gaussian
18,ground truth,-0.8133985782329904,0.16432409336583131,37,2D,2.179999999999996,2.179999999999996,4.098086440357581,1.879856165301646,gaussian
19,ground truth,-0.779572634696616,0.1563140870748576,37,2D,2.189999999999996,2.189999999999996,4.339909709673975,1.981693931357983,gaussian
20,ground truth,-0.7924821008376155,0.1681850677274006,37,2D,2.1999999999999957,2.1999999999999957,4.375467072300473,1.9888486692274914,gaussian
21,ground truth,-0.8199633716213932,0.16594088358883696,37,2D,2.2099999999999955,2.2099999999999955,3.8713378439379067,1.7517365809673822,gaussian
22,ground truth,-0.8137827007816106,0.16153097872944566,37,2D,2.2199999999999953,2.2199999999999953,4.076296737054753,1.836169701376019,gaussian
23,ground truth,-0.8485110042448363,0.1661762203933841,37,2D,2.229999999999995,2.229999999999995,3.6660404465026577,1.6439643257859489,gaussian
