,Model,LL,Best LL - Ground Truth LL,Num Points,True Model,Observer Noise,Model Noise,RMS Distance,RMS:Sigma,Sampling Method
0,ground truth,-0.15500052051064225,0.0387658734444135,37,1D,0.1,0.1,1.4356068261167216,14.356068261167216,gaussian
1,ground truth,-0.21590833613728502,0.05594119982846993,37,1D,0.11,0.11,1.1372936601039243,10.339033273672039,gaussian
2,ground truth,-0.1722213816230462,0.04381093052718432,37,1D,0.12,0.12,1.4012053534973272,11.676711279144394,gaussian
3,ground truth,-0.20787571884613115,0.05080543107323332,37,1D,0.13,0.13,1.5343522759144907,11.802709814726851,gaussian
4,ground truth,-0.211405593490852,0.052187069332932906,37,1D,0.13999999999999999,0.13999999999999999,1.382253627077806,9.8732401934129,gaussian
5,ground truth,-0.25466522366524824,0.06111297874201449,37,1D,0.14999999999999997,0.14999999999999997,1.1715645199869764,7.810430133246511,gaussian
6,ground truth,-0.2734011927449557,0.0676972288047823,37,1D,0.15999999999999998,0.15999999999999998,1.252041311839964,7.8252581989997765,gaussian
7,ground truth,-0.2756500938844501,0.06732829775336993,37,1D,0.16999999999999998,0.16999999999999998,1.3757883264562853,8.092872508566385,gaussian
8,ground truth,-0.30564512218823164,0.07536018785481544,37,1D,0.17999999999999997,0.17999999999999997,1.252217211774274,6.956762287634857,gaussian
9,ground truth,-0.2842156874362368,0.06635689214938836,37,1D,0.18999999999999995,0.18999999999999995,1.41973981334504,7.472314807079161,gaussian
10,ground truth,-0.2596906880658263,0.06334240039080383,37,1D,0.19999999999999996,0.19999999999999996,1.6708813165604002,8.354406582802003,gaussian
11,ground truth,-0.31159091912463716,0.07463296056810273,37,1D,0.20999999999999996,0.20999999999999996,1.2691826878546475,6.043727085022132,gaussian
12,ground truth,-0.3258727541218828,0.07945098989611357,37,1D,0.21999999999999995,0.21999999999999995,1.356023679706284,6.163743998664929,gaussian
13,ground truth,-0.3338847462399891,0.08239352382906184,37,1D,0.22999999999999995,0.22999999999999995,1.462415110786839,6.358326568638432,gaussian
14,ground truth,-0.3506832150379635,0.08434150558085812,37,1D,0.23999999999999994,0.23999999999999994,1.3262677505191232,5.526115627163015,gaussian
15,ground truth,-0.2786092614381151,0.06906756995934715,37,1D,0.24999999999999992,0.24999999999999992,1.7902454722471404,7.160981888988564,gaussian
16,ground truth,-0.39009425007129084,0.09635605467931047,37,1D,0.2599999999999999,0.2599999999999999,1.1565951171920803,4.44844275843108,gaussian
17,ground truth,-0.3436079369546423,0.08234456955778574,37,1D,0.2699999999999999,0.2699999999999999,1.5160979601588638,5.615177630218016,gaussian
18,ground truth,-0.3750930007084515,0.0890911573078027,37,1D,0.2799999999999999,0.2799999999999999,1.5157370624131454,5.413346651475521,gaussian
19,ground truth,-0.3422748433378946,0.0870355016388466,37,1D,0.2899999999999999,0.2899999999999999,1.5802780719286877,5.44923473078858,gaussian
20,ground truth,-0.43190083886626685,0.1001961500378244,37,1D,0.29999999999999993,0.29999999999999993,1.2112494189229457,4.0374980630764865,gaussian
21,ground truth,-0.42781021701103467,0.10260928801794211,37,1D,0.30999999999999994,0.30999999999999994,1.3237353069391617,4.270113893352136,gaussian
22,ground truth,-0.44374159767565036,0.10590032191146259,37,1D,0.3199999999999999,0.3199999999999999,1.3918654678131,4.349579586915938,gaussian
23,ground truth,-0.4038878055497702,0.09877768721655011,37,1D,0.32999999999999985,0.32999999999999985,1.5071428006803869,4.567099396001175,gaussian
24,ground truth,-0.5056649211548551,0.123315097807837,37,1D,0.33999999999999986,0.33999999999999986,1.1915363255028535,3.504518604420159,gaussian
25,ground truth,-0.547862879019414,0.12734638595175252,37,1D,0.34999999999999987,0.34999999999999987,1.1381931647631807,3.251980470751946,gaussian
26,ground truth,-0.5835259992870555,0.13917109292919677,37,1D,0.3599999999999999,0.3599999999999999,0.9930234360929895,2.7583984335916383,gaussian
27,ground truth,-0.471630171986244,0.11029622109130466,37,1D,0.3699999999999999,0.3699999999999999,1.4572200159330142,3.938432475494634,gaussian
28,ground truth,-0.5123575365071399,0.117860783338615,37,1D,0.3799999999999999,0.3799999999999999,1.342757996154999,3.5335736740921035,gaussian
29,ground truth,-0.36982519593906527,0.08878533081098366,37,1D,0.3899999999999999,0.3899999999999999,1.9310382502379015,4.951380128815133,gaussian
30,ground truth,-0.5041558037506305,0.11498566734450705,37,1D,0.3999999999999998,0.3999999999999998,1.4469656621955462,3.6174141554888672,gaussian
31,ground truth,-0.47439000278510823,0.10873403671362669,37,1D,0.4099999999999998,0.4099999999999998,1.536949450751482,3.748657196954836,gaussian
32,ground truth,-0.6273072376990937,0.144543656538692,37,1D,0.4199999999999998,0.4199999999999998,1.109158115921145,2.6408526569551083,gaussian
33,ground truth,-0.5919689215803583,0.13249467200577653,37,1D,0.4299999999999998,0.4299999999999998,1.2071823102563721,2.807400721526448,gaussian
34,ground truth,-0.49700199011629487,0.11851991336270101,37,1D,0.43999999999999984,0.43999999999999984,1.484999937179791,3.374999857226799,gaussian
35,ground truth,-0.5963424713502586,0.13177853186453065,37,1D,0.44999999999999984,0.44999999999999984,1.2925718358334177,2.872381857407596,gaussian
36,ground truth,-0.4750566032234443,0.11114302460985742,37,1D,0.45999999999999985,0.45999999999999985,1.6626546459541955,3.614466621639557,gaussian
37,ground truth,-0.5615689707280405,0.13563367408409555,37,1D,0.46999999999999986,0.46999999999999986,1.364706252645563,2.903630324777794,gaussian
