,Model,LL,Best LL - Ground Truth LL,Num Points,True Model,Observer Noise,Model Noise,RMS Distance,RMS:Sigma,Sampling Method
0,ground truth,-0.7906838307661695,0.15824773478842902,37,2D,2.0,2.0,4.062350512592782,2.031175256296391,gaussian
1,ground truth,-0.791516245519337,0.15796399235090564,37,2D,2.01,2.01,4.028636029572355,2.00429653212555,gaussian
2,ground truth,-0.7645438946668235,0.15969299188631791,37,2D,2.0199999999999996,2.0199999999999996,4.428799036981407,2.192474770782875,gaussian
3,ground truth,-0.7893473931141989,0.16352178146033391,37,2D,2.0299999999999994,2.0299999999999994,4.126016473944107,2.032520430514339,gaussian
4,ground truth,-0.7941172736252368,0.15752030491276758,37,2D,2.039999999999999,2.039999999999999,3.951555853665344,1.9370371831692872,gaussian
5,ground truth,-0.7909539827619292,0.16207438743270663,37,2D,2.049999999999999,2.049999999999999,4.006676812747678,1.9544764940232584,gaussian
6,ground truth,-0.791334771837921,0.15952563513352525,37,2D,2.0599999999999987,2.0599999999999987,4.062312750901163,1.9719964810199833,gaussian
7,ground truth,-0.7840255955487052,0.16815233642255745,37,2D,2.0699999999999985,2.0699999999999985,4.08762372299586,1.9746974507226394,gaussian
8,ground truth,-0.7945173530178351,0.15465786299166806,37,2D,2.0799999999999983,2.0799999999999983,4.144434924461433,1.9925167906064598,gaussian
9,ground truth,-0.7928652125419446,0.1583067325295605,37,2D,2.089999999999998,2.089999999999998,4.108167576309062,1.9656304192866343,gaussian
10,ground truth,-0.8006911523585294,0.16448294879011205,37,2D,2.099999999999998,2.099999999999998,3.9921348235048484,1.9010165826213583,gaussian
11,ground truth,-0.7943214981575515,0.16041913496392357,37,2D,2.1099999999999977,2.1099999999999977,3.9485731477994004,1.8713616814215188,gaussian
12,ground truth,-0.8304746823641466,0.1594067811981137,37,2D,2.1199999999999974,2.1199999999999974,3.8029001624984335,1.7938208313671877,gaussian
13,ground truth,-0.8384282680511425,0.1658701244316002,37,2D,2.1299999999999972,2.1299999999999972,3.564092842153067,1.67328302448501,gaussian
14,ground truth,-0.7659879606587241,0.1499540604108196,37,2D,2.139999999999997,2.139999999999997,4.4793784985488525,2.0931675226863824,gaussian
15,ground truth,-0.7817841747179595,0.16537080024902873,37,2D,2.149999999999997,2.149999999999997,4.487646615831299,2.0872774957354907,gaussian
16,ground truth,-0.795481646639206,0.16003998270021258,37,2D,2.1599999999999966,2.1599999999999966,4.327569993529524,2.003504626634042,gaussian
17,ground truth,-0.8121011929401815,0.16649653702928235,37,2D,2.1699999999999964,2.1699999999999964,4.028259688131054,1.8563408701064794,gaussian
18,ground truth,-0.8286970383757002,0.1675242944775016,37,2D,2.179999999999996,2.179999999999996,4.128904396086009,1.8939928422412917,gaussian
19,ground truth,-0.8397818150104382,0.16171633808397468,37,2D,2.189999999999996,2.189999999999996,3.789543392059649,1.7303851105295232,gaussian
20,ground truth,-0.8172755856056387,0.1638714362853504,37,2D,2.1999999999999957,2.1999999999999957,3.9378841123181836,1.789947323780996,gaussian
21,ground truth,-0.8094195081664614,0.1613891988972168,37,2D,2.2099999999999955,2.2099999999999955,4.201310425663908,1.9010454414768854,gaussian
22,ground truth,-0.7759109626378045,0.15395604662663287,37,2D,2.2199999999999953,2.2199999999999953,4.456866545195441,2.0075975428808333,gaussian
23,ground truth,-0.7700744996744208,0.16078183988796713,37,2D,2.229999999999995,2.229999999999995,4.673128827554561,2.095573465271108,gaussian
24,ground truth,-0.8132668788702906,0.1632206314432152,37,2D,2.239999999999995,2.239999999999995,3.8705604890702174,1.7279287897634938,gaussian
25,ground truth,-0.8045099625285183,0.16610282771623586,37,2D,2.2499999999999947,2.2499999999999947,4.346555469279106,1.9318024307907182,gaussian
26,ground truth,-0.8159812608565347,0.1577037765695244,37,2D,2.2599999999999945,2.2599999999999945,3.9666481248867083,1.7551540375604946,gaussian
27,ground truth,-0.8358416655265964,0.16541060934196838,37,2D,2.2699999999999942,2.2699999999999942,3.720262193719906,1.638882023665161,gaussian
28,ground truth,-0.7853405452614713,0.15842908995271454,37,2D,2.279999999999994,2.279999999999994,4.591196158898692,2.0136825258327646,gaussian
29,ground truth,-0.8492305557465147,0.16764368408442543,37,2D,2.289999999999994,2.289999999999994,3.6882982799763666,1.6106106026097715,gaussian
30,ground truth,-0.8258546046689155,0.16499863276093008,37,2D,2.2999999999999936,2.2999999999999936,3.9617768093035135,1.7225116562189238,gaussian
31,ground truth,-0.8206911565626883,0.16240977695768233,37,2D,2.3099999999999934,2.3099999999999934,4.068802726087281,1.7613864615096504,gaussian
32,ground truth,-0.8448553998850173,0.15691285793883292,37,2D,2.319999999999993,2.319999999999993,3.9244294073123256,1.6915643997035936,gaussian
33,ground truth,-0.8140762460144764,0.1682196412244018,37,2D,2.329999999999993,2.329999999999993,4.442698378643651,1.9067375015638044,gaussian
34,ground truth,-0.8122393372060672,0.15948365542794818,37,2D,2.3399999999999928,2.3399999999999928,4.449960495026559,1.9016925192421252,gaussian
35,ground truth,-0.8522122176615853,0.16803507602591128,37,2D,2.3499999999999925,2.3499999999999925,3.8764120922437155,1.6495370605292459,gaussian
36,ground truth,-0.7995372162705496,0.1693607862209563,37,2D,2.3599999999999923,2.3599999999999923,4.350406955459683,1.84339277773716,gaussian
37,ground truth,-0.8575966363121034,0.16473138976130153,37,2D,2.369999999999992,2.369999999999992,3.5570194664847814,1.5008520955632039,gaussian
38,ground truth,-0.8544584040742508,0.1660449115016479,37,2D,2.379999999999992,2.379999999999992,3.8116417950637422,1.6015301659931744,gaussian
39,ground truth,-0.8108779864219612,0.16311366389035076,37,2D,2.3899999999999917,2.3899999999999917,4.259390634587784,1.7821718136350622,gaussian
40,ground truth,-0.8413880941236044,0.1624253735692629,37,2D,2.3999999999999915,2.3999999999999915,4.068419169828762,1.6951746540953236,gaussian
41,ground truth,-0.8747906341780008,0.16257937911451148,37,2D,2.4099999999999913,2.4099999999999913,3.557427661705796,1.4761110629484684,gaussian
42,ground truth,-0.8552950627930255,0.16635767897083564,37,2D,2.419999999999991,2.419999999999991,3.9019227148379203,1.6123647581974936,gaussian
43,ground truth,-0.8744602076382088,0.16367781025743688,37,2D,2.429999999999991,2.429999999999991,3.498803840868618,1.439836971550877,gaussian
44,ground truth,-0.8770964980155059,0.16749547421402888,37,2D,2.4399999999999906,2.4399999999999906,3.597409310561539,1.474348078098997,gaussian
45,ground truth,-0.8401408781385268,0.1630999867128453,37,2D,2.4499999999999904,2.4499999999999904,4.051169695605591,1.6535386512675945,gaussian
46,ground truth,-0.8140936676306765,0.17081033285627711,37,2D,2.45999999999999,2.45999999999999,4.4663897696250325,1.815605597408557,gaussian
47,ground truth,-0.8736885198501081,0.1684130110562969,37,2D,2.46999999999999,2.46999999999999,3.6069078089696616,1.4602865623359014,gaussian
48,ground truth,-0.8287095292787733,0.16246573905437334,37,2D,2.4799999999999898,2.4799999999999898,4.194507163728078,1.6913335337613287,gaussian
49,ground truth,-0.8663413842075784,0.17241704022969961,37,2D,2.4899999999999896,2.4899999999999896,3.5946264695508106,1.4436250881730224,gaussian
50,ground truth,-0.8168788517063059,0.16293591248873984,37,2D,2.4999999999999893,2.4999999999999893,4.452395917485677,1.7809583669942783,gaussian
51,ground truth,-0.8238787002642826,0.16811678759346904,37,2D,2.509999999999989,2.509999999999989,4.225745143086466,1.6835638020264878,gaussian
52,ground truth,-0.8512671924278441,0.16332472401032505,37,2D,2.519999999999989,2.519999999999989,4.0184466149013005,1.594621672579888,gaussian
53,ground truth,-0.8323846740613511,0.16710252903737777,37,2D,2.5299999999999887,2.5299999999999887,4.0459480079258165,1.599188935939065,gaussian
54,ground truth,-0.8221254185030072,0.16010459351114203,37,2D,2.5399999999999885,2.5399999999999885,4.456371967708289,1.7544771526410667,gaussian
55,ground truth,-0.8241254666868718,0.15771880943445082,37,2D,2.5499999999999883,2.5499999999999883,4.354722469723319,1.7077343018522897,gaussian
56,ground truth,-0.851836595723729,0.1633312523962387,37,2D,2.559999999999988,2.559999999999988,4.200061752087777,1.6406491219092953,gaussian
57,ground truth,-0.8474404062067694,0.16432791153191106,37,2D,2.569999999999988,2.569999999999988,4.2381774917165185,1.6490963002788088,gaussian
58,ground truth,-0.8972133868718449,0.16802027979713396,37,2D,2.5799999999999876,2.5799999999999876,3.237742934043971,1.2549391217224755,gaussian
59,ground truth,-0.899197772656033,0.1722614001872066,37,2D,2.5899999999999874,2.5899999999999874,3.5041767772161934,1.3529640066471855,gaussian
60,ground truth,-0.8185966213798869,0.15875675964939906,37,2D,2.599999999999987,2.599999999999987,4.872295601679284,1.873959846799734,gaussian
61,ground truth,-0.8594682321758073,0.1590775795966195,37,2D,2.609999999999987,2.609999999999987,4.0645242731634,1.5572889935492031,gaussian
62,ground truth,-0.8555656271063391,0.16251080846034816,37,2D,2.619999999999987,2.619999999999987,4.127607176922099,1.5754225866114964,gaussian
63,ground truth,-0.8639237622000557,0.16270716322889267,37,2D,2.6299999999999866,2.6299999999999866,3.8703900050487485,1.471631180626908,gaussian
64,ground truth,-0.8677355624408273,0.16660460683882228,37,2D,2.6399999999999864,2.6399999999999864,3.9111194375667453,1.4814846354419566,gaussian
65,ground truth,-0.891837051796291,0.1675847692950091,37,2D,2.649999999999986,2.649999999999986,3.6419048137008314,1.3743037032833398,gaussian
66,ground truth,-0.8608076457689219,0.1710130887367255,37,2D,2.659999999999986,2.659999999999986,4.150015669561637,1.5601562667525033,gaussian
67,ground truth,-0.8624489710251225,0.17036848963882123,37,2D,2.6699999999999857,2.6699999999999857,3.945742922050032,1.4778063378464619,gaussian
68,ground truth,-0.8193847915979751,0.16508441020954956,37,2D,2.6799999999999855,2.6799999999999855,4.755935602498468,1.7746028367531692,gaussian
