,Model,LL,Best LL - Ground Truth LL,Num Points,True Model,Observer Noise,Model Noise,RMS Distance,RMS:Sigma,Sampling Method
0,ground truth,-0.9748983404944243,0.16569089641022394,37,1D,2.8,2.8,1.2969372581792145,0.4631918779211481,gaussian
1,ground truth,-0.9768093926175375,0.16182915410441578,37,1D,2.9,2.9,1.2882487185208835,0.444223696041684,gaussian
2,ground truth,-0.9777611931525886,0.1667722293889068,37,1D,3.0,3.0,1.2777401015278917,0.4259133671759639,gaussian
3,ground truth,-0.9891697915499927,0.17169314182862472,37,1D,3.1,3.1,0.999505942678688,0.32242127183183483,gaussian
4,ground truth,-0.9730185620748965,0.16909066095980074,37,1D,3.2,3.2,1.450946307815782,0.4534207211924319,gaussian
5,ground truth,-0.9738246126824305,0.16906105042628883,37,1D,3.3000000000000003,3.3000000000000003,1.5086026263050802,0.4571523110015394,gaussian
6,ground truth,-0.969273397475912,0.16261920640425898,37,1D,3.4000000000000004,3.4000000000000004,1.6901225448127126,0.49709486612138604,gaussian
7,ground truth,-0.9772407328798712,0.16698932001338462,37,1D,3.5000000000000004,3.5000000000000004,1.3885070927205112,0.3967163122058603,gaussian
8,ground truth,-0.9736895954324605,0.16358485786881805,37,1D,3.6000000000000005,3.6000000000000005,1.6656000644535256,0.4626666845704237,gaussian
9,ground truth,-0.9851969819547808,0.17038997159663805,37,1D,3.7000000000000006,3.7000000000000006,1.2832284419929847,0.34681849783594176,gaussian
10,ground truth,-0.98679470295683,0.16696569428259456,37,1D,3.8000000000000007,3.8000000000000007,1.2778808747704606,0.33628444072906855,gaussian
11,ground truth,-0.983912255460529,0.17028573795613633,37,1D,3.900000000000001,3.900000000000001,1.340325175000309,0.3436731217949509,gaussian
12,ground truth,-0.9726325146075513,0.16103096199935696,37,1D,4.000000000000001,4.000000000000001,1.7694410202164486,0.44236025505411203,gaussian
13,ground truth,-0.9743640833914131,0.1681401016113817,37,1D,4.100000000000001,4.100000000000001,1.7509508372315,0.4270611798125608,gaussian
14,ground truth,-0.9872199542640945,0.17603803088889647,37,1D,4.200000000000001,4.200000000000001,1.4203140788225248,0.3381700187672677,gaussian
