285.4474 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1440, 900]. Using actual size
290.5954 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

290.5986 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x138f417f0>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x13917ce48>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
290.5987 	EXP 	window1: recordFrameIntervals = False
291.0119 	EXP 	window1: recordFrameIntervals = True
291.0630 	WARNING 	t of last frame was 30.09ms (=1/33)
291.1296 	WARNING 	t of last frame was 66.64ms (=1/15)
291.1632 	WARNING 	t of last frame was 33.60ms (=1/29)
291.2228 	WARNING 	t of last frame was 59.57ms (=1/16)
291.2462 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
293.8229 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

296.0229 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
296.4682 	EXP 	text: autoDraw = True
303.4159 	DATA 	Keypress: space
304.6067 	EXP 	Imported trial_conditions.csv as conditions, 111 conditions, 9 params
304.6076 	EXP 	Created sequence: sequential, trialTypes=111, nReps=1, seed=None
304.6084 	EXP 	Created stim1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.2, italic=False, languageStyle='LTR', name='stim1', opacity=1.0, ori=0, pos=array([10.,  0.]), rgb=array([255., 255., 255.]), text='', units='deg', win=Window(...), wrapWidth=15.0)
304.6088 	EXP 	Created stim2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.2, italic=False, languageStyle='LTR', name='stim2', opacity=1.0, ori=0, pos=array([7.07106781, 7.07106781]), rgb=array([255., 255., 255.]), text='', units='deg', win=Window(...), wrapWidth=15.0)
304.6092 	EXP 	Created stim3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.2, italic=False, languageStyle='LTR', name='stim3', opacity=1.0, ori=0, pos=array([6.123234e-16, 1.000000e+01]), rgb=array([255., 255., 255.]), text='', units='deg', win=Window(...), wrapWidth=15.0)
304.6096 	EXP 	Created stim4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.2, italic=False, languageStyle='LTR', name='stim4', opacity=1.0, ori=0, pos=array([-7.07106781,  7.07106781]), rgb=array([255., 255., 255.]), text='', units='deg', win=Window(...), wrapWidth=15.0)
304.6100 	EXP 	Created stim5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.2, italic=False, languageStyle='LTR', name='stim5', opacity=1.0, ori=0, pos=array([-1.0000000e+01,  1.2246468e-15]), rgb=array([255., 255., 255.]), text='', units='deg', win=Window(...), wrapWidth=15.0)
304.6104 	EXP 	Created stim6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.2, italic=False, languageStyle='LTR', name='stim6', opacity=1.0, ori=0, pos=array([-7.07106781, -7.07106781]), rgb=array([255., 255., 255.]), text='', units='deg', win=Window(...), wrapWidth=15.0)
304.6107 	EXP 	Created stim7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.2, italic=False, languageStyle='LTR', name='stim7', opacity=1.0, ori=0, pos=array([-1.8369702e-15, -1.0000000e+01]), rgb=array([255., 255., 255.]), text='', units='deg', win=Window(...), wrapWidth=15.0)
304.6111 	EXP 	Created stim8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.2, italic=False, languageStyle='LTR', name='stim8', opacity=1.0, ori=0, pos=array([ 7.07106781, -7.07106781]), rgb=array([255., 255., 255.]), text='', units='deg', win=Window(...), wrapWidth=15.0)
304.6115 	EXP 	Created ref = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.2, italic=False, languageStyle='LTR', name='ref', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='deg', win=Window(...), wrapWidth=15.0)
304.6171 	EXP 	Created page = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='page', opacity=1.0, ori=0, pos=array([ 20., -12.]), rgb=array([255., 255., 255.]), text='kjnk', units='deg', win=Window(...), wrapWidth=15.0)
304.6173 	EXP 	New trial (rep=0, index=0): OrderedDict([('ref', 'crocodile'), ('stim1', 'dog'), ('stim2', 'fox'), ('stim3', 'horse'), ('stim4', 'turtle'), ('stim5', 'hog'), ('stim6', 'snake'), ('stim7', 'spider'), ('stim8', 'shark')])
304.6559 	DATA 	Keypress: space
304.6898 	EXP 	text: autoDraw = False
304.6898 	EXP 	stim1: text = 'dog'
304.6898 	EXP 	stim2: text = 'fox'
304.6898 	EXP 	stim3: text = 'horse'
304.6898 	EXP 	stim4: text = 'turtle'
304.6898 	EXP 	stim5: text = 'hog'
304.6898 	EXP 	stim6: text = 'snake'
304.6898 	EXP 	stim7: text = 'spider'
304.6898 	EXP 	stim8: text = 'shark'
304.6898 	EXP 	ref: text = 'crocodile'
304.6898 	EXP 	page: text = '1'
304.6898 	EXP 	stim1: color = 'white (named)'
304.6898 	EXP 	stim2: color = 'white (named)'
304.6898 	EXP 	stim3: color = 'white (named)'
304.6898 	EXP 	stim4: color = 'white (named)'
304.6898 	EXP 	stim5: color = 'white (named)'
304.6898 	EXP 	stim6: color = 'white (named)'
304.6898 	EXP 	stim7: color = 'white (named)'
304.6898 	EXP 	stim8: color = 'white (named)'
304.6898 	EXP 	page: autoDraw = True
304.6898 	EXP 	stim1: autoDraw = True
304.6898 	EXP 	stim2: autoDraw = True
304.6898 	EXP 	stim3: autoDraw = True
304.6898 	EXP 	stim4: autoDraw = True
304.6898 	EXP 	stim5: autoDraw = True
304.6898 	EXP 	stim6: autoDraw = True
304.6898 	EXP 	stim7: autoDraw = True
304.6898 	EXP 	stim8: autoDraw = True
304.6898 	EXP 	ref: autoDraw = True
304.7082 	EXP 	page: autoDraw = True
304.7254 	EXP 	page: autoDraw = True
304.7430 	EXP 	page: autoDraw = True
304.7982 	EXP 	page: autoDraw = True
304.8241 	EXP 	page: autoDraw = True
304.8429 	EXP 	page: autoDraw = True
304.8734 	EXP 	page: autoDraw = True
304.9238 	EXP 	page: autoDraw = True
304.9421 	EXP 	page: autoDraw = True
304.9603 	EXP 	page: autoDraw = True
305.0215 	EXP 	page: autoDraw = True
305.0407 	EXP 	page: autoDraw = True
305.0583 	EXP 	page: autoDraw = True
305.0766 	EXP 	page: autoDraw = True
305.1341 	EXP 	page: autoDraw = True
305.1582 	EXP 	page: autoDraw = True
305.1769 	EXP 	page: autoDraw = True
305.2081 	EXP 	page: autoDraw = True
305.2587 	EXP 	page: autoDraw = True
305.2786 	EXP 	page: autoDraw = True
305.3088 	EXP 	page: autoDraw = True
305.3297 	EXP 	page: autoDraw = True
305.3760 	EXP 	page: autoDraw = True
305.3955 	EXP 	page: autoDraw = True
305.4252 	EXP 	page: autoDraw = True
305.4841 	EXP 	page: autoDraw = True
305.5096 	EXP 	page: autoDraw = True
305.5297 	EXP 	page: autoDraw = True
305.5591 	EXP 	page: autoDraw = True
305.6089 	EXP 	page: autoDraw = True
305.6291 	EXP 	page: autoDraw = True
305.6603 	EXP 	page: autoDraw = True
305.7133 	EXP 	page: autoDraw = True
305.7431 	EXP 	page: autoDraw = True
305.7763 	EXP 	page: autoDraw = True
305.8441 	EXP 	page: autoDraw = True
305.8773 	EXP 	page: autoDraw = True
305.9370 	EXP 	page: autoDraw = True
305.9616 	EXP 	page: autoDraw = True
305.9943 	EXP 	page: autoDraw = True
306.0622 	EXP 	page: autoDraw = True
306.0948 	EXP 	page: autoDraw = True
306.1631 	EXP 	page: autoDraw = True
306.1961 	EXP 	page: autoDraw = True
306.2305 	EXP 	page: autoDraw = True
306.2972 	EXP 	page: autoDraw = True
306.3293 	EXP 	page: autoDraw = True
306.3900 	EXP 	page: autoDraw = True
306.4154 	EXP 	page: autoDraw = True
306.4451 	EXP 	page: autoDraw = True
306.5040 	EXP 	page: autoDraw = True
306.5290 	EXP 	page: autoDraw = True
306.5615 	EXP 	page: autoDraw = True
306.6202 	EXP 	page: autoDraw = True
306.6465 	EXP 	page: autoDraw = True
306.6782 	EXP 	page: autoDraw = True
306.7344 	EXP 	page: autoDraw = True
306.7625 	EXP 	page: autoDraw = True
